,Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths,cases_per_100k,id
5581,8/28/2020,ID-SB,Sumatera Barat,26,2,11,13,1890,56,1159,675,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7.0,179,230.0,928.0,42013,5519245,131.37,100.46506240000001,-0.850253225,4.71,342.44,0.36,10.15,2.96%,61.32%,0.63,1.0,3.4244,32
5582,8/28/2020,ID-SS,Sumatera Selatan,57,3,39,15,4305,240,3057,1008,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4.0,241,387.0,2853.0,91592,8217551,89.72,104.1694647,-3.216211808,6.94,523.88,0.37,29.21,5.57%,71.01%,2.28,1.0,5.2388,33
5583,8/28/2020,ID-SU,Sumatera Utara,86,7,133,-54,6627,302,3690,2635,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8.0,450,693.0,5417.0,72981,14874889,203.82,99.05196442,2.191894453,5.78,445.52,0.47,20.3,4.56%,55.68%,0.83,1.17,4.4552,34
5584,8/29/2020,ID-AC,Aceh,97,6,0,91,1546,54,194,1298,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5.0,289,,6497.0,57956,5247257,90.54,96.91052174,4.225614628,18.49,294.63,1.14,10.29,3.49%,12.55%,1.94,0.55,2.9463,1
5585,8/29/2020,ID-BA,Bali,88,2,67,19,4989,62,4327,600,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1.0,57,80.0,636.0,5780,4216171,729.43,115.1317136,-8.369471687999999,20.87,1183.3,0.47,14.71,1.24%,86.73%,0.95,1.0,11.833,2
5586,8/29/2020,ID-BT,Banten,61,0,108,-47,2830,104,1989,737,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4.0,155,313.0,1238.0,9663,10722374,1109.64,106.10900430000001,-6.4567363879999995,5.69,263.93,0.0,9.7,3.67%,70.28%,1.45,1.0,2.6393,3
5587,8/29/2020,ID-BE,Bengkulu,3,0,0,3,332,25,173,134,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1.0,129,172.0,1341.0,19919,1999539,100.38,102.3384213,-3.533583627,1.5,166.04,0.0,12.5,7.53%,52.11%,0.13,1.0,1.6603999999999999,4
5588,8/29/2020,ID-JK,Dki Jakarta,861,18,600,243,37941,1183,29904,6854,Province,,Dki Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5.0,44,267.0,,664,10846145,16334.31,106.8361183,-6.204698991,79.38,3498.11,1.66,109.07,3.12%,78.82%,0.99,1.8,34.9811,6
5589,8/29/2020,ID-YO,Daerah Istimewa Yogyakarta,47,1,21,25,1373,37,968,368,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,12.94,378.13,0.28,10.19,2.69%,70.50%,2.35,,3.7813,5
5590,8/29/2020,ID-GO,Gorontalo,6,2,13,-9,2041,53,1767,221,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1.0,77,72.0,657.0,11257,1180651,104.88,122.3760581,0.687002604,5.08,1728.71,1.69,44.89,2.60%,86.58%,0.5,2.0,17.2871,7
5591,8/29/2020,IDN,Indonesia,3308,92,1902,1314,169195,7261,122802,39132,Country,,,Indonesia,Asia,,,,416,98.0,7230,8488.0,74953.0,1916907,265185520,138.34,113.921327,-0.789275,12.47,638.03,0.35,27.38,4.29%,72.58%,1.1,0.88,6.3803,0
5592,8/29/2020,ID-JA,Jambi,0,0,6,-6,302,5,150,147,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2.0,141,163.0,1399.0,50058,3493357,69.79,102.72364040000001,-1.69769766,0.0,86.45,0.0,1.43,1.66%,49.67%,0.0,1.0,0.8645,8
5593,8/29/2020,ID-JB,Jawa Barat,285,0,8,277,10780,262,6009,4509,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9.0,627,645.0,5312.0,35378,45161325,1276.55,107.6037083,-6.920432083,6.31,238.7,0.0,5.8,2.43%,55.74%,0.51,0.0,2.387,9
5594,8/29/2020,ID-JT,Jawa Tengah,178,10,90,78,13653,981,8821,3851,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6.0,576,753.0,7809.0,32801,36364072,1108.64,110.2011149,-7.259097177,4.89,375.45,0.27,26.98,7.19%,64.61%,0.74,0.36,3.7544999999999997,10
5595,8/29/2020,ID-JI,Jawa Timur,641,21,305,315,32752,2323,25567,4862,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9.0,666,777.0,7724.0,47803,40479023,846.78,112.73294140000002,-7.723345579,15.84,809.11,0.52,57.39,7.09%,78.06%,1.54,1.05,8.0911,11
5596,8/29/2020,ID-KB,Kalimantan Barat,16,0,31,-15,627,4,540,83,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2.0,174,99.0,2031.0,147307,5422814,36.81,111.12117759999998,-0.08647457199999999,2.95,115.62,0.0,0.74,0.64%,86.12%,,1.0,1.1562000000000001,12
5597,8/29/2020,ID-KS,Kalimantan Selatan,111,3,149,-41,8192,351,6148,1693,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2.0,153,144.0,1864.0,38744,4023049,103.84,115.4385783,-2.9935949789999996,27.59,2036.27,0.75,87.25,4.28%,75.05%,1.63,0.6,20.3627,13
5598,8/29/2020,ID-KT,Kalimantan Tengah,18,1,40,-23,2482,107,1944,431,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1.0,136,139.0,1432.0,153565,2570289,16.74,113.41765359999998,-1.602484653,7.0,965.65,0.39,41.63,4.31%,78.32%,,,9.6565,14
5599,8/29/2020,ID-KI,Kalimantan Timur,200,8,42,150,3923,155,2304,1464,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3.0,103,197.0,841.0,129067,3552191,27.52,116.4684405,0.45385803,56.3,1104.39,2.25,43.64,3.95%,58.73%,2.06,2.67,11.0439,15
5600,8/29/2020,ID-KU,Kalimantan Utara,6,0,1,5,379,2,324,53,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1.0,53,35.0,447.0,75468,648407,8.59,116.2188791,2.8910126210000002,9.25,584.51,0.0,3.08,0.53%,85.49%,0.5,1.0,5.8450999999999995,16
5601,8/29/2020,ID-BB,Kepulauan Bangka Belitung,0,0,3,-3,235,2,217,16,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1.0,47,82.0,309.0,16424,1379767,84.01,106.5499324,-2.447444127,0.0,170.32,0.0,1.45,0.85%,92.34%,1.0,1.0,1.7031999999999998,17
5602,8/29/2020,ID-KR,Kepulauan Riau,35,2,13,20,902,41,652,209,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2.0,75,142.0,275.0,8202,1929400,235.24,108.261746,3.916346,18.14,467.5,1.04,21.25,4.55%,72.28%,0.85,,4.675,18
5603,8/29/2020,ID-LA,Lampung,4,0,0,4,382,14,321,47,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2.0,228,205.0,2435.0,34624,9095591,262.7,105.02143659999999,-4.916792975,0.44,42.0,0.0,1.54,3.66%,84.03%,2.0,1.0,0.42,19
5604,8/29/2020,ID-MA,Maluku,27,0,2,25,1812,33,1105,674,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2.0,118,35.0,1198.0,46914,1847097,39.37,129.57679199999998,-3.192572,14.62,981.0,0.0,17.87,1.82%,60.98%,6.75,1.0,9.81,20
5605,8/29/2020,ID-MU,Maluku Utara,0,0,18,-18,1840,65,1581,194,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2.0,116,118.0,1063.0,31983,1307803,40.89,127.53910719999999,0.21203694899999997,0.0,1406.94,0.0,49.7,3.53%,85.92%,0.0,0.0,14.0694,21
5606,8/29/2020,ID-NB,Nusa Tenggara Barat,42,0,27,15,2727,156,2000,571,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2.0,117,145.0,995.0,18572,5270247,283.77,117.5086257,-8.606998866,7.97,517.43,0.0,29.6,5.72%,73.34%,1.83,0.0,5.1743,22
5607,8/29/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,176,2,156,18,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1.0,309,327.0,3026.0,48718,5411321,111.07,121.592271,-8.682205,0.0,32.52,0.0,0.37,1.14%,88.64%,0.0,1.0,0.32520000000000004,23
5608,8/29/2020,ID-PA,Papua,36,0,20,16,3771,42,3116,613,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,8.29,868.82,0.0,9.68,1.11%,82.63%,1.38,1.0,8.6882,24
5609,8/29/2020,ID-PB,Papua Barat,20,1,0,19,746,13,563,170,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,17.53,653.98,0.88,11.4,1.74%,75.47%,3.33,,6.5398000000000005,25
5610,8/29/2020,ID-RI,Riau,79,0,24,55,1605,31,942,632,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2.0,169,268.0,1591.0,87024,6074100,69.8,101.8051092,0.511647851,13.01,264.24,0.0,5.1,1.93%,58.69%,1.2,0.0,2.6424000000000003,26
5611,8/29/2020,ID-SR,Sulawesi Barat,4,0,2,2,388,7,263,118,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73.0,575.0,16787,1559984,92.93,119.34501940000001,-2.461746053,2.56,248.72,0.0,4.49,1.80%,67.78%,0.25,1.0,2.4872,27
5612,8/29/2020,ID-SN,Sulawesi Selatan,99,2,78,19,11683,360,9053,2270,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3.0,311,792.0,2255.0,46717,9426885,201.78,120.16205590000001,-3.731080714,10.5,1239.33,0.21,38.19,3.08%,77.49%,1.11,1.0,12.3933,28
5613,8/29/2020,ID-ST,Sulawesi Tengah,1,0,0,1,241,8,218,15,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1.0,175,175.0,1842.0,61841,2955567,47.79,121.20109270000002,-1.00413668,0.34,81.54,0.0,2.71,3.32%,90.46%,1.0,1.0,0.8154,29
5614,8/29/2020,ID-SG,Sulawesi Tenggara,38,0,0,38,1537,26,1008,503,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2.0,219,377.0,1911.0,38068,2635461,69.23,122.070311,-4.124688793,14.42,583.2,0.0,9.87,1.69%,65.58%,0.78,0.0,5.832000000000001,30
5615,8/29/2020,ID-SA,Sulawesi Utara,66,0,49,17,3751,155,2650,946,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4.0,171,332.0,1507.0,13892,2641884,190.17,124.5212396,1.259638212,24.98,1419.82,0.0,58.67,4.13%,70.65%,1.94,1.0,14.1982,31
5616,8/29/2020,ID-SB,Sumatera Barat,88,0,8,80,1978,56,1167,755,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7.0,179,230.0,928.0,42013,5519245,131.37,100.46506240000001,-0.850253225,15.94,358.38,0.0,10.15,2.83%,59.00%,3.38,0.0,3.5838,32
5617,8/29/2020,ID-SS,Sumatera Selatan,56,11,61,-16,4361,251,3118,992,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4.0,241,387.0,2853.0,91592,8217551,89.72,104.1694647,-3.216211808,6.81,530.69,1.34,30.54,5.76%,71.50%,0.98,3.67,5.306900000000001,33
5618,8/29/2020,ID-SU,Sumatera Utara,103,6,112,-15,6730,308,3802,2620,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8.0,450,693.0,5417.0,72981,14874889,203.82,99.05196442,2.191894453,6.92,452.44,0.4,20.71,4.58%,56.49%,1.2,0.86,4.5244,34
5619,8/30/2020,ID-AC,Aceh,54,4,56,-6,1600,58,250,1292,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5.0,289,,6497.0,57956,5247257,90.54,96.91052174,4.225614628,10.29,304.92,0.76,11.05,3.63%,15.63%,0.56,0.67,3.0492000000000004,1
5620,8/30/2020,ID-BA,Bali,89,3,28,58,5078,65,4355,658,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1.0,57,80.0,636.0,5780,4216171,729.43,115.1317136,-8.369471687999999,21.11,1204.41,0.71,15.42,1.28%,85.76%,1.01,1.5,12.0441,2
5621,8/30/2020,ID-BT,Banten,45,4,38,3,2875,108,2027,740,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4.0,155,313.0,1238.0,9663,10722374,1109.64,106.10900430000001,-6.4567363879999995,4.2,268.13,0.37,10.07,3.76%,70.50%,0.74,,2.6813,3
5622,8/30/2020,ID-BE,Bengkulu,11,0,9,2,343,25,182,136,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1.0,129,172.0,1341.0,19919,1999539,100.38,102.3384213,-3.533583627,5.5,171.54,0.0,12.5,7.29%,53.06%,3.67,1.0,1.7153999999999998,4
5623,8/30/2020,ID-JK,Dki Jakarta,1094,9,368,717,39035,1192,30272,7571,Province,,Dki Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5.0,44,267.0,,664,10846145,16334.31,106.8361183,-6.204698991,100.87,3598.97,0.83,109.9,3.05%,77.55%,1.27,0.5,35.9897,6
5624,8/30/2020,ID-YO,Daerah Istimewa Yogyakarta,24,0,8,16,1397,37,976,384,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,6.61,384.74,0.0,10.19,2.65%,69.86%,0.51,0.0,3.8474,5
5625,8/30/2020,ID-GO,Gorontalo,0,0,5,-5,2041,53,1772,216,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1.0,77,72.0,657.0,11257,1180651,104.88,122.3760581,0.687002604,0.0,1728.71,0.0,44.89,2.60%,86.82%,0.0,0.0,17.2871,7
5626,8/30/2020,IDN,Indonesia,2858,82,1383,1393,172053,7343,124185,40525,Country,,,Indonesia,Asia,,,,416,98.0,7230,8488.0,74953.0,1916907,265185520,138.34,113.921327,-0.789275,10.78,648.8,0.31,27.69,4.27%,72.18%,0.86,0.89,6.4879999999999995,0
5627,8/30/2020,ID-JA,Jambi,0,0,0,0,302,5,150,147,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2.0,141,163.0,1399.0,50058,3493357,69.79,102.72364040000001,-1.69769766,0.0,86.45,0.0,1.43,1.66%,49.67%,1.0,1.0,0.8645,8
5628,8/30/2020,ID-JB,Jawa Barat,101,0,25,76,10881,262,6034,4585,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9.0,627,645.0,5312.0,35378,45161325,1276.55,107.6037083,-6.920432083,2.24,240.94,0.0,5.8,2.41%,55.45%,0.35,1.0,2.4093999999999998,9
5629,8/30/2020,ID-JT,Jawa Tengah,138,15,94,29,13791,996,8915,3880,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6.0,576,753.0,7809.0,32801,36364072,1108.64,110.2011149,-7.259097177,3.79,379.25,0.41,27.39,7.22%,64.64%,0.78,1.5,3.7925,10
5630,8/30/2020,ID-JI,Jawa Timur,467,26,223,218,33219,2349,25790,5080,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9.0,666,777.0,7724.0,47803,40479023,846.78,112.73294140000002,-7.723345579,11.54,820.65,0.64,58.03,7.07%,77.64%,0.73,1.24,8.2065,11
5631,8/30/2020,ID-KB,Kalimantan Barat,18,1,0,17,645,5,540,100,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2.0,174,99.0,2031.0,147307,5422814,36.81,111.12117759999998,-0.08647457199999999,3.32,118.94,0.18,0.92,0.78%,83.72%,1.13,,1.1894,12
5632,8/30/2020,ID-KS,Kalimantan Selatan,64,2,96,-34,8256,353,6244,1659,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2.0,153,144.0,1864.0,38744,4023049,103.84,115.4385783,-2.9935949789999996,15.91,2052.17,0.5,87.74,4.28%,75.63%,0.58,0.67,20.5217,13
5633,8/30/2020,ID-KT,Kalimantan Tengah,25,1,35,-11,2507,108,1979,420,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1.0,136,139.0,1432.0,153565,2570289,16.74,113.41765359999998,-1.602484653,9.73,975.38,0.39,42.02,4.31%,78.94%,1.39,1.0,9.7538,14
5634,8/30/2020,ID-KI,Kalimantan Timur,197,4,18,175,4120,159,2322,1639,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3.0,103,197.0,841.0,129067,3552191,27.52,116.4684405,0.45385803,55.46,1159.85,1.13,44.76,3.86%,56.36%,0.99,0.5,11.5985,15
5635,8/30/2020,ID-KU,Kalimantan Utara,3,0,1,2,382,2,325,55,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1.0,53,35.0,447.0,75468,648407,8.59,116.2188791,2.8910126210000002,4.63,589.14,0.0,3.08,0.52%,85.08%,0.5,1.0,5.8914,16
5636,8/30/2020,ID-BB,Kepulauan Bangka Belitung,4,0,0,4,239,2,217,20,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1.0,47,82.0,309.0,16424,1379767,84.01,106.5499324,-2.447444127,2.9,173.22,0.0,1.45,0.84%,90.79%,,1.0,1.7322,17
5637,8/30/2020,ID-KR,Kepulauan Riau,1,0,0,1,903,41,652,210,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2.0,75,142.0,275.0,8202,1929400,235.24,108.261746,3.916346,0.52,468.02,0.0,21.25,4.54%,72.20%,0.03,0.0,4.6802,18
5638,8/30/2020,ID-LA,Lampung,7,0,3,4,389,14,324,51,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2.0,228,205.0,2435.0,34624,9095591,262.7,105.02143659999999,-4.916792975,0.77,42.77,0.0,1.54,3.60%,83.29%,1.75,1.0,0.4277,19
5639,8/30/2020,ID-MA,Maluku,20,0,0,20,1832,33,1105,694,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2.0,118,35.0,1198.0,46914,1847097,39.37,129.57679199999998,-3.192572,10.83,991.83,0.0,17.87,1.80%,60.32%,0.74,1.0,9.9183,20
5640,8/30/2020,ID-MU,Maluku Utara,18,1,0,17,1858,66,1581,211,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2.0,116,118.0,1063.0,31983,1307803,40.89,127.53910719999999,0.21203694899999997,13.76,1420.7,0.76,50.47,3.55%,85.09%,,,14.207,21
5641,8/30/2020,ID-NB,Nusa Tenggara Barat,1,1,24,-24,2728,157,2024,547,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2.0,117,145.0,995.0,18572,5270247,283.77,117.5086257,-8.606998866,0.19,517.62,0.19,29.79,5.76%,74.19%,0.02,,5.1762,22
5642,8/30/2020,ID-NT,Nusa Tenggara Timur,1,0,0,1,177,2,156,19,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1.0,309,327.0,3026.0,48718,5411321,111.07,121.592271,-8.682205,0.18,32.71,0.0,0.37,1.13%,88.14%,,1.0,0.3271,23
5643,8/30/2020,ID-PA,Papua,25,1,5,19,3796,43,3121,632,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,5.76,874.58,0.23,9.91,1.13%,82.22%,0.69,,8.745800000000001,24
5644,8/30/2020,ID-PB,Papua Barat,6,0,1,5,752,13,564,175,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,5.26,659.24,0.0,11.4,1.73%,75.00%,0.3,0.0,6.5924000000000005,25
5645,8/30/2020,ID-RI,Riau,134,0,30,104,1739,31,972,736,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2.0,169,268.0,1591.0,87024,6074100,69.8,101.8051092,0.511647851,22.06,286.3,0.0,5.1,1.78%,55.89%,1.7,1.0,2.863,26
5646,8/30/2020,ID-SR,Sulawesi Barat,5,0,7,-2,393,7,270,116,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73.0,575.0,16787,1559984,92.93,119.34501940000001,-2.461746053,3.21,251.93,0.0,4.49,1.78%,68.70%,1.25,1.0,2.5193,27
5647,8/30/2020,ID-SN,Sulawesi Selatan,60,0,80,-20,11743,360,9133,2250,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3.0,311,792.0,2255.0,46717,9426885,201.78,120.16205590000001,-3.731080714,6.36,1245.69,0.0,38.19,3.07%,77.77%,0.61,0.0,12.456900000000001,28
5648,8/30/2020,ID-ST,Sulawesi Tengah,0,0,1,-1,241,8,219,14,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1.0,175,175.0,1842.0,61841,2955567,47.79,121.20109270000002,-1.00413668,0.0,81.54,0.0,2.71,3.32%,90.87%,0.0,1.0,0.8154,29
5649,8/30/2020,ID-SG,Sulawesi Tenggara,27,2,41,-16,1564,28,1049,487,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2.0,219,377.0,1911.0,38068,2635461,69.23,122.070311,-4.124688793,10.24,593.44,0.76,10.62,1.79%,67.07%,0.71,,5.9344,30
5650,8/30/2020,ID-SA,Sulawesi Utara,82,1,52,29,3833,156,2702,975,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4.0,171,332.0,1507.0,13892,2641884,190.17,124.5212396,1.259638212,31.04,1450.86,0.38,59.05,4.07%,70.49%,1.24,,14.5086,31
5651,8/30/2020,ID-SB,Sumatera Barat,90,1,39,50,2068,57,1206,805,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7.0,179,230.0,928.0,42013,5519245,131.37,100.46506240000001,-0.850253225,16.31,374.69,0.18,10.33,2.76%,58.32%,1.02,,3.7469,32
5652,8/30/2020,ID-SS,Sumatera Selatan,40,0,16,24,4401,251,3134,1016,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4.0,241,387.0,2853.0,91592,8217551,89.72,104.1694647,-3.216211808,4.87,535.56,0.0,30.54,5.70%,71.21%,0.71,0.0,5.355599999999999,33
5653,8/30/2020,ID-SU,Sumatera Utara,39,3,102,-66,6769,311,3904,2554,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8.0,450,693.0,5417.0,72981,14874889,203.82,99.05196442,2.191894453,2.62,455.06,0.2,20.91,4.59%,57.67%,0.38,0.5,4.5506,34
5654,8/31/2020,ID-AC,Aceh,33,2,66,-35,1633,60,316,1257,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5.0,289,,6497.0,57956,5247257,90.54,96.91052174,4.225614628,6.29,311.21,0.38,11.43,3.67%,19.35%,0.61,0.5,3.1121,1
5655,8/31/2020,ID-BA,Bali,129,3,79,47,5207,68,4434,705,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1.0,57,80.0,636.0,5780,4216171,729.43,115.1317136,-8.369471687999999,30.6,1235.01,0.71,16.13,1.31%,85.15%,1.45,1.0,12.3501,2
5656,8/31/2020,ID-BT,Banten,31,0,25,6,2906,108,2052,746,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4.0,155,313.0,1238.0,9663,10722374,1109.64,106.10900430000001,-6.4567363879999995,2.89,271.02,0.0,10.07,3.72%,70.61%,0.69,0.0,2.7102,3
5657,8/31/2020,ID-BE,Bengkulu,0,0,4,-4,343,25,186,132,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1.0,129,172.0,1341.0,19919,1999539,100.38,102.3384213,-3.533583627,0.0,171.54,0.0,12.5,7.29%,54.23%,0.0,1.0,1.7153999999999998,4
5658,8/31/2020,ID-JK,Dki Jakarta,1049,14,402,633,40084,1206,30674,8204,Province,,Dki Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5.0,44,267.0,,664,10846145,16334.31,106.8361183,-6.204698991,96.72,3695.69,1.29,111.19,3.01%,76.52%,0.96,1.56,36.9569,6
5659,8/31/2020,ID-YO,Daerah Istimewa Yogyakarta,28,2,50,-24,1425,39,1026,360,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,7.71,392.45,0.55,10.74,2.74%,72.00%,1.17,,3.9245,5
5660,8/31/2020,ID-GO,Gorontalo,0,1,16,-17,2041,54,1788,199,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1.0,77,72.0,657.0,11257,1180651,104.88,122.3760581,0.687002604,0.0,1728.71,0.85,45.74,2.65%,87.60%,1.0,,17.2871,7
5661,8/31/2020,IDN,Indonesia,2743,74,1774,895,174796,7417,125959,41420,Country,,,Indonesia,Asia,,,,416,98.0,7230,8488.0,74953.0,1916907,265185520,138.34,113.921327,-0.789275,10.34,659.15,0.28,27.97,4.24%,72.06%,0.96,0.9,6.5915,0
5662,8/31/2020,ID-JA,Jambi,0,0,7,-7,302,5,157,140,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2.0,141,163.0,1399.0,50058,3493357,69.79,102.72364040000001,-1.69769766,0.0,86.45,0.0,1.43,1.66%,51.99%,1.0,1.0,0.8645,8
5663,8/31/2020,ID-JB,Jawa Barat,146,8,57,81,11027,270,6091,4666,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9.0,627,645.0,5312.0,35378,45161325,1276.55,107.6037083,-6.920432083,3.23,244.17,0.18,5.98,2.45%,55.24%,1.45,,2.4417,9
